"";"gradyear";"gender";"age";"friends";"basketball";"football";"soccer";"softball";"volleyball";"swimming";"cheerleading";"baseball";"tennis";"sports";"cute";"sex";"sexy";"hot";"kissed";"dance";"band";"marching";"music";"rock";"god";"church";"jesus";"bible";"hair";"dress";"blonde";"mall";"shopping";"clothes";"hollister";"abercrombie";"die";"death";"drunk";"drugs"
"706";2007;"F";"";30;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"707";2008;"F";"16.764";69;2;2;0;2;0;0;1;0;0;0;3;4;2;1;4;0;1;0;1;0;1;4;0;0;1;0;0;0;0;0;1;1;2;0;0;2
"708";2009;"F";"15.986";40;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
"709";2008;NA;"";0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"710";2006;NA;"18.642";16;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"711";2006;"F";"18.795";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"712";2008;"F";"16.835";2;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
"713";2007;"F";"17.714";0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0
"714";2006;"F";"18.226";18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"715";2009;"F";"15.808";43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"716";2008;"M";"22.36";35;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;2;0;0;0;0;1;0;0;0;0;1;0
"717";2009;"F";"15.953";50;1;1;0;0;1;1;0;0;0;0;2;0;0;0;0;1;0;0;1;0;3;0;0;0;1;0;0;1;1;1;0;0;1;1;0;0
"718";2006;"F";"18.508";30;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;2;1;1;2;1;0;0;0;0;0;1;1;0;0;0;0;0;1
"719";2009;NA;"15.844";32;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"720";2008;"F";"16.802";91;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;4;1;0;0;1;0;0;0;0
"721";2007;NA;"";27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0
"722";2007;"F";"17.864";33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"723";2008;"F";"";50;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;2;0;6;0;15;0;5;0;0;0;1;0;0;0;0;0;1;0;0;0
"724";2009;"F";"";36;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"725";2008;"M";"16.345";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"726";2008;"F";"";0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
"727";2007;"F";"17.426";13;0;0;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
"728";2009;"F";"24.156";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"729";2008;"F";"";49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0
"730";2007;"F";"17.64";12;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
"731";2008;"F";"";34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"732";2006;"M";"19.17";8;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"733";2008;"F";"16.912";152;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"734";2007;"M";"18.467";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"735";2008;"F";"16.312";8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"736";2007;"F";"";4;1;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
"737";2007;"F";"";11;1;0;0;0;0;4;0;0;0;1;0;2;0;0;0;1;11;0;3;0;0;0;0;0;1;3;1;0;0;1;0;0;1;0;1;0
"738";2006;"F";"18.552";17;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"739";2006;"F";"19.034";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"740";2008;"F";"16.81";37;0;0;0;0;0;1;0;0;0;0;0;2;0;0;2;1;0;0;4;1;5;2;0;0;3;0;0;1;1;0;0;0;2;1;1;1
"741";2007;"F";"17.593";34;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"742";2008;"F";"";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"743";2007;"M";"";45;0;7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;3;2;1;1;0;0;0;0;0;0;0;0;1;0;0;0
"744";2007;"F";"";14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"745";2008;"F";"";77;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"746";2009;"F";"15.748";70;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"747";2009;"F";"15.589";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"748";2009;NA;"";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"749";2006;"F";"19.042";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0
"750";2008;"F";"";9;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"751";2006;"F";"18.231";8;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"752";2006;"M";"18.261";7;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"753";2008;"F";"16.386";60;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;2;0;1;1;2;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0
"754";2009;"F";"15.028";61;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"755";2006;"F";"18.79";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"756";2008;"M";"18.086";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"757";2008;"F";"16.427";0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
"758";2007;"F";"17.963";18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0
"759";2007;"F";"17.424";23;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
"760";2009;"F";"";1;2;1;2;1;3;1;0;1;1;3;0;3;1;0;2;2;1;0;1;2;1;0;0;0;2;0;0;0;2;0;0;0;0;0;1;0
"761";2008;"F";"17.413";42;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"762";2009;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"763";2009;"M";"16.227";13;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"764";2006;"F";"18.571";26;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"765";2009;"F";"15.838";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"766";2008;"F";"16.29";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;7;1;0;2;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;1;2
"767";2008;"F";"";85;0;2;0;0;0;0;1;0;0;2;3;0;0;0;0;0;0;0;0;0;1;3;0;0;2;1;0;0;2;0;0;0;0;0;0;0
"768";2007;"F";"18.259";11;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;1;0;0;3;0;0;0;0;0;3;1;4;1;3;3;1;0;0;0;0;0
"769";2008;"F";"";20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2;1;0;1;0;0;0;1;0;0;1;2;0;0;0;0;0;0;0
"770";2008;NA;"16.422";0;0;0;1;0;0;0;0;0;0;1;0;2;1;2;0;3;1;0;1;0;0;0;0;0;4;0;0;0;1;1;0;0;0;0;0;0
"771";2008;"F";"16.214";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"772";2006;"F";"18.04";34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"773";2006;"M";"19.014";18;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;0
"774";2006;"F";"18.533";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"775";2008;NA;"16.386";28;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"776";2006;"M";"18.782";21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0
"777";2006;"M";"19.094";11;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"778";2006;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"779";2006;"F";"18.177";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;0;3;0;0;0;0;0;1;0;0;0;0;1;0;0
"780";2008;"F";"16.674";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"781";2007;"F";"17.643";20;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0
"782";2008;"F";"16.849";2;0;0;0;0;0;1;0;0;1;0;3;0;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
"783";2006;"F";"19.039";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"784";2008;NA;"";57;1;2;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;2;2;3;2;2;0;0;1;0;0;2;0;2;0;0;1;0;0
"785";2007;"F";"17.574";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"786";2009;"F";"";53;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0
"787";2007;"F";"17.955";17;0;0;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"788";2008;"F";"17.051";88;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0
"789";2006;"F";"17.914";1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;1;0;3;0;1;0;0;0;0;3;0;0;0;0;0;1;0;1
"790";2009;"F";"16.181";66;0;0;4;0;0;0;6;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"791";2009;"F";"15.28";89;0;0;0;0;0;0;0;0;0;0;0;4;2;0;1;1;0;0;2;0;2;0;0;0;1;0;1;2;0;0;0;0;1;0;0;0
"792";2007;"M";"18.256";5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"793";2008;"F";"";83;0;0;0;0;2;1;0;0;0;0;2;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;2;1;1;0;0;0;0;0
"794";2006;"F";"18.533";41;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;2;0;0;0;1;0;0;0
"795";2006;"F";"18.335";57;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"796";2009;"F";"15.937";32;0;0;0;0;0;0;0;0;2;0;0;1;0;0;1;1;0;0;2;1;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0
"797";2006;"M";"18.787";24;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"798";2008;"F";"16.271";12;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;1;1;0;0;0;0
"799";2007;"M";"18.256";46;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"800";2006;"F";"18.845";25;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"801";2007;"F";"17.7";0;1;0;1;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
"802";2009;"F";"15.28";98;2;0;0;0;0;0;0;0;0;2;1;0;0;0;0;3;0;0;4;0;7;0;1;0;1;0;1;0;3;1;0;0;1;0;0;0
"803";2007;"F";"18.549";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"804";2006;"F";"18.634";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;1;1;0;0
"805";2007;"M";"17.93";38;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"806";2007;"F";"18.056";61;0;0;2;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"807";2009;"M";"16.372";3;1;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"808";2007;"F";"17.958";56;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;16;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
"809";2006;"F";"18.779";51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"810";2007;"F";"17.281";11;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
"811";2008;"F";"16.665";48;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
"812";2006;"F";"";17;0;0;0;1;0;0;0;0;4;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;1
"813";2009;"F";"16.06";50;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"814";2009;"F";"16.123";3;1;2;1;2;1;1;1;0;0;0;1;0;0;0;0;2;0;0;1;0;0;2;0;0;0;0;0;3;2;1;1;0;0;0;1;0
"815";2008;"F";"16.715";78;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"816";2009;"F";"15.551";47;0;1;0;0;0;6;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"817";2007;"M";"18.94";13;4;1;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"818";2008;"F";"16.548";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"819";2009;"F";"";26;4;2;0;0;1;0;0;0;0;0;0;3;2;0;0;1;0;0;0;0;1;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0
"820";2006;"M";"18.598";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"821";2008;"F";"16.063";51;0;0;0;0;0;1;0;0;0;0;0;2;0;3;0;0;1;0;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
"822";2008;"M";"16.082";8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"823";2009;"F";"";23;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"824";2007;"M";"18.015";64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"825";2007;"F";"17.462";60;8;0;0;0;0;0;0;0;2;2;0;0;0;0;0;7;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"826";2007;"M";"17.845";17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"827";2008;"F";"";32;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"828";2008;"F";"17.216";5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"829";2006;"F";"18.574";32;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
"830";2007;"F";"17.864";37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"831";2007;"F";"18.261";115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0
"832";2009;"F";"15.611";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"833";2007;"M";"18.248";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"834";2008;"F";"17.183";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"835";2009;"F";"15.398";27;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"836";2007;"F";"18.179";21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"837";2009;"M";"16.501";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"838";2008;"F";"16.487";88;0;0;0;0;0;1;2;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0
"839";2009;"F";"";42;5;0;0;0;0;0;1;2;1;0;0;0;0;0;1;1;0;0;3;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"840";2007;"F";"18.16";49;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"841";2007;"F";"17.487";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"842";2007;"F";"17.155";3;0;3;0;0;0;2;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;1;0;0;0;0;0
"843";2006;"F";"18.524";13;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;5;0;1;2;0;0;1;0;0;0;0;1;0;0;0;0;1;0
"844";2008;"F";"17.043";0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;6;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"845";2009;"F";"15.641";14;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
"846";2008;"F";"17.043";24;0;0;0;0;0;0;0;0;6;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;2;1;0;0;0;0;0;1
"847";2006;"F";"19.075";39;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"848";2008;"F";"16.517";22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;8;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"849";2006;"M";"20.041";33;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"850";2007;"F";"17.525";12;3;1;0;4;1;1;0;0;0;0;0;0;0;0;0;9;4;0;0;0;0;1;0;0;0;7;0;0;0;0;0;0;1;0;0;0
"851";2009;"F";"15.622";60;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;4;0;0;0;0;1;0;0;0;0;1;0;1;4;1;0;0;0;0;0;0
"852";2009;"F";"";1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
"853";2006;NA;"19.086";82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
"854";2009;"F";"18.081";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"855";2009;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"856";2007;"M";"17.818";6;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0
"857";2007;"F";"17.974";7;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
"858";2008;"F";"16.649";46;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;2;4;1;0;1;0;0;0;0;2;0;0;0;1;0;0;1
"859";2006;"F";"18.916";45;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;2;0;0;1;0;0;0;0;1;0;0;0;2;3;0;0;0;0;0;0
"860";2006;"F";"18.412";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"861";2008;"F";"16.591";159;0;4;0;0;0;1;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;6;2;0;0;0;0;0;0;0
"862";2009;"M";"15.833";34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"863";2008;"F";"17.27";67;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;0;1;2;3;0;0;0;0;0;0;0;0;0
